"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","1303","201901310900","8","0","3"
"N_MN008","1303","201901311000","8","0","3"
"N_MN008","1303","201901311100","7","0","3"
"N_MN008","1303","201901311200","8","0","3"
"N_MN008","1303","201901311300","8","0","3"
"N_MN008","1303","201901311400","8","0","3"
"N_MN008","1303","201901311500","7","0","3"
"N_MN008","1303","201901311600","8","0","3"
"N_MN008","1303","201901311700","8","0","3"
"N_MN008","1303","201901311800","2","0","3"
"N_MN008","1303","201901311900","0","0","3"
"N_MN008","1303","201901312000","2","0","3"
"N_MN008","1303","201901312100","0","0","3"
"N_MN008","1303","201901312200","8","0","3"
"N_MN008","1303","201901312300","8","0","3"
"N_MN008","1303","201902010000","8","0","3"
"N_MN008","1303","201902010100","8","0","3"
"N_MN008","1303","201902010200","8","0","3"
"N_MN008","1303","201902010300","7","0","3"
"N_MN008","1303","201902010400","7","0","3"
"N_MN008","1303","201902010500","7","0","3"
"N_MN008","1303","201902010600","8","0","3"
"N_MN008","1303","201902010700","8","0","3"
"N_MN008","1303","201902010800","8","0","3"
"N_MN008","1303","201902010900","8","0","3"
"N_MN008","1303","201902011000","8","0","3"
"N_MN008","1303","201902011100","7","0","3"
"N_MN008","1303","201902011200","0","0","3"
"N_MN008","1303","201902011300","7","0","3"
"N_MN008","1303","201902011400","8","0","3"
"N_MN008","1303","201902011500","7","0","3"
"N_MN008","1303","201902011600","1","0","3"
"N_MN008","1303","201902011700","7","0","3"
"N_MN008","1303","201902011800","8","0","3"
"N_MN008","1303","201902011900","8","0","3"
"N_MN008","1303","201902012000","8","0","3"
"N_MN008","1303","201902012100","8","0","3"
"N_MN008","1303","201902012200","8","0","3"
"N_MN008","1303","201902012300","8","0","3"
"N_MN008","1303","201902020000","8","0","3"
"N_MN008","1303","201902020100","8","0","3"
"N_MN008","1303","201902020200","7","0","3"
"N_MN008","1303","201902020300","8","0","3"
"N_MN008","1303","201902020400","7","0","3"
"N_MN008","1303","201902020500","8","0","3"
"N_MN008","1303","201902020600","8","0","3"
"N_MN008","1303","201902020700","8","0","3"
"N_MN008","1303","201902020800","8","0","3"
"N_MN008","1303","201902020900","7","0","3"
"N_MN008","1303","201902021000","8","0","3"
"N_MN008","1303","201902021100","7","0","3"
"N_MN008","1303","201902021200","8","0","3"
"N_MN008","1303","201902021300","8","0","3"
"N_MN008","1303","201902021400","8","0","3"
"N_MN008","1303","201902021500","7","0","3"
"N_MN008","1303","201902021600","8","0","3"
"N_MN008","1303","201902021700","8","0","3"
"N_MN008","1303","201902021800","8","0","3"
"N_MN008","1303","201902021900","7","0","3"
