"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","3164","201902040900","-1.5","1","7"
"TT_TU_MN009","3164","201902041000","-0.8","1","7"
"TT_TU_MN009","3164","201902041100","-0.3","1","7"
"TT_TU_MN009","3164","201902041200","1.3","1","7"
"TT_TU_MN009","3164","201902041300","2.5","1","7"
"TT_TU_MN009","3164","201902041400","3.8","1","7"
"TT_TU_MN009","3164","201902041500","3.6","1","7"
"TT_TU_MN009","3164","201902041600","3.3","1","7"
"TT_TU_MN009","3164","201902041700","2.9","1","7"
"TT_TU_MN009","3164","201902041800","2.6","1","7"
"TT_TU_MN009","3164","201902041900","2.4","1","7"
"TT_TU_MN009","3164","201902042000","2.1","1","7"
"TT_TU_MN009","3164","201902042100","2.5","1","7"
"TT_TU_MN009","3164","201902042200","2.4","1","7"
"TT_TU_MN009","3164","201902042300","2.2","1","7"
"TT_TU_MN009","3164","201902050000","1.8","1","7"
"TT_TU_MN009","3164","201902050100","1.4","1","7"
"TT_TU_MN009","3164","201902050200","1.2","1","7"
"TT_TU_MN009","3164","201902050300","1.1","1","7"
"TT_TU_MN009","3164","201902050400","1","1","7"
"TT_TU_MN009","3164","201902050500","1.1","1","7"
"TT_TU_MN009","3164","201902050600","1.2","1","7"
"TT_TU_MN009","3164","201902050700","1.2","1","7"
"TT_TU_MN009","3164","201902050800","1.5","1","7"
"TT_TU_MN009","3164","201902050900","2.1","1","7"
"TT_TU_MN009","3164","201902051000","2.4","1","7"
"TT_TU_MN009","3164","201902051100","3.3","1","7"
"TT_TU_MN009","3164","201902051200","3.9","1","7"
"TT_TU_MN009","3164","201902051300","4.5","1","7"
"TT_TU_MN009","3164","201902051400","5","1","7"
"TT_TU_MN009","3164","201902051500","4.5","1","7"
"TT_TU_MN009","3164","201902051600","3.9","1","7"
"TT_TU_MN009","3164","201902051700","3.4","1","7"
"TT_TU_MN009","3164","201902051800","3.2","1","7"
"TT_TU_MN009","3164","201902051900","2.9","1","7"
"TT_TU_MN009","3164","201902052000","1.5","1","7"
"TT_TU_MN009","3164","201902052100","0.8","1","7"
"TT_TU_MN009","3164","201902052200","-0.8","1","7"
"TT_TU_MN009","3164","201902052300","-1.9","1","7"
"TT_TU_MN009","3164","201902060000","-2.5","1","7"
"TT_TU_MN009","3164","201902060100","-3.1","1","7"
"TT_TU_MN009","3164","201902060200","-3.3","1","7"
"TT_TU_MN009","3164","201902060300","-3.7","1","7"
"TT_TU_MN009","3164","201902060400","-3.9","1","7"
"TT_TU_MN009","3164","201902060500","-3.6","1","7"
"TT_TU_MN009","3164","201902060600","-3.2","1","7"
"TT_TU_MN009","3164","201902060700","-3.4","1","7"
"TT_TU_MN009","3164","201902060800","-3","1","7"
"TT_TU_MN009","3164","201902060900","-0.8","1","7"
"TT_TU_MN009","3164","201902061000","0.9","1","7"
"TT_TU_MN009","3164","201902061100","2.2","1","7"
"TT_TU_MN009","3164","201902061200","3","1","7"
"TT_TU_MN009","3164","201902061300","3.7","1","7"
"TT_TU_MN009","3164","201902061400","4.1","1","7"
"TT_TU_MN009","3164","201902061500","4.2","1","7"
"TT_TU_MN009","3164","201902061600","3.7","1","7"
"TT_TU_MN009","3164","201902061700","1.7","1","7"
"TT_TU_MN009","3164","201902061800","0.3","1","7"
"TT_TU_MN009","3164","201902061900","-0.6","1","7"
"TT_TU_MN009","3164","201902062000","-0.7","1","7"
"TT_TU_MN009","3164","201902062100","1","1","7"
"TT_TU_MN009","3164","201902062200","1.4","1","7"
"TT_TU_MN009","3164","201902062300","0.9","1","7"
"TT_TU_MN009","3164","201902070000","0.6","1","7"
"TT_TU_MN009","3164","201902070100","0.3","1","7"
"TT_TU_MN009","3164","201902070200","0.3","1","7"
"TT_TU_MN009","3164","201902070300","0","1","7"
"TT_TU_MN009","3164","201902070400","0.1","1","7"
"TT_TU_MN009","3164","201902070500","0.2","1","7"
"TT_TU_MN009","3164","201902070600","0.8","1","7"
"TT_TU_MN009","3164","201902070700","0.8","1","7"
"TT_TU_MN009","3164","201902070800","0.7","1","7"
"TT_TU_MN009","3164","201902070900","0.5","1","7"
"TT_TU_MN009","3164","201902071000","0.5","1","7"
"TT_TU_MN009","3164","201902071100","0.8","1","7"
"TT_TU_MN009","3164","201902071200","1","1","7"
"TT_TU_MN009","3164","201902071300","1.3","1","7"
"TT_TU_MN009","3164","201902071400","2","1","7"
"TT_TU_MN009","3164","201902071500","2.3","1","7"
