"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"F_MN003","1303","201902091800","5.8","4","10"
"F_MN003","1303","201902091900","5.4","4","10"
"F_MN003","1303","201902092000","5.5","4","10"
"F_MN003","1303","201902092100","3.8","4","10"
"F_MN003","1303","201902092200","3.8","4","10"
"F_MN003","1303","201902092300","4.1","4","10"
"F_MN003","1303","201902100000","3.7","4","10"
"F_MN003","1303","201902100100","3.9","4","10"
"F_MN003","1303","201902100200","3.7","4","10"
"F_MN003","1303","201902100300","4.9","4","10"
"F_MN003","1303","201902100400","5.2","4","10"
"F_MN003","1303","201902100500","6.7","4","10"
"F_MN003","1303","201902100600","8","4","10"
"F_MN003","1303","201902100700","6.7","4","10"
"F_MN003","1303","201902100800","6.9","4","10"
"F_MN003","1303","201902100900","6","4","10"
"F_MN003","1303","201902101000","5.2","4","10"
"F_MN003","1303","201902101100","6.3","4","10"
"F_MN003","1303","201902101200","7","4","10"
"F_MN003","1303","201902101300","7.3","4","10"
"F_MN003","1303","201902101400","5.2","4","10"
"F_MN003","1303","201902101500","5.8","4","10"
"F_MN003","1303","201902101600","5.8","4","10"
"F_MN003","1303","201902101700","6.5","4","10"
"F_MN003","1303","201902101800","6.7","4","10"
"F_MN003","1303","201902101900","6.8","4","10"
"F_MN003","1303","201902102000","5.3","4","10"
"F_MN003","1303","201902102100","5.3","4","10"
"F_MN003","1303","201902102200","5.1","4","10"
"F_MN003","1303","201902102300","4.2","4","10"
"F_MN003","1303","201902110000","4","4","10"
"F_MN003","1303","201902110100","3.7","4","10"
"F_MN003","1303","201902110200","3.6","4","10"
"F_MN003","1303","201902110300","3.5","4","10"
"F_MN003","1303","201902110400","3.9","4","10"
"F_MN003","1303","201902110500","3.5","4","10"
"F_MN003","1303","201902110600","3.5","4","10"
"F_MN003","1303","201902110700","4.1","4","10"
"F_MN003","1303","201902110800","4","4","10"
"F_MN003","1303","201902110900","3.9","4","10"
"F_MN003","1303","201902111000","4.2","4","10"
"F_MN003","1303","201902111100","4.1","4","10"
"F_MN003","1303","201902111200","3.5","4","10"
"F_MN003","1303","201902111300","4.4","4","10"
"F_MN003","1303","201902111400","4.1","4","10"
"F_MN003","1303","201902111500","2.9","4","10"
"F_MN003","1303","201902111600","3.7","4","10"
"F_MN003","1303","201902111700","4.3","4","10"
"F_MN003","1303","201902111800","4","4","10"
"F_MN003","1303","201902111900","3.2","4","10"
"F_MN003","1303","201902112000","1.8","4","10"
"F_MN003","1303","201902112100","1.6","4","10"
"F_MN003","1303","201902112200","1.8","4","10"
"F_MN003","1303","201902112300","1.4","4","10"
"F_MN003","1303","201902120000","1.4","4","10"
"F_MN003","1303","201902120100","1.5","4","10"
"F_MN003","1303","201902120200","2.2","4","10"
"F_MN003","1303","201902120300","2.2","4","10"
"F_MN003","1303","201902120400","2","4","10"
"F_MN003","1303","201902120500","2","4","10"
"F_MN003","1303","201902120600","2.4","4","10"
"F_MN003","1303","201902120700","2","4","10"
"F_MN003","1303","201902120800","2.2","4","10"
"F_MN003","1303","201902120900","2.2","4","10"
"F_MN003","1303","201902121000","2.6","4","10"
"F_MN003","1303","201902121100","2.9","4","10"
"F_MN003","1303","201902121200","3.2","4","10"
"F_MN003","1303","201902121300","3.5","4","10"
"F_MN003","1303","201902121400","3.4","4","10"
"F_MN003","1303","201902121500","3.2","4","10"
"F_MN003","1303","201902121600","3.3","4","10"
"F_MN003","1303","201902121700","3.5","4","10"
"F_MN003","1303","201902121800","2.8","4","10"
"F_MN003","1303","201902121900","2.7","4","10"
"F_MN003","1303","201902122000","3.2","4","10"
"F_MN003","1303","201902122100","3.4","4","10"
"F_MN003","1303","201902122200","3.7","4","10"
"F_MN003","1303","201902122300","3.6","4","10"
"F_MN003","1303","201902130000","4","4","10"
